L,D=1,D=1/L,t_D1,t_D0,numerator_gamma,var_D,gamma,mean_daf_diff
2924,2137,0.7308481532147743,0.09800093589143659,-0.24464167725540023,-0.03946862635206546,0.19670913015732808,-0.200644608211619,0.005778043775649794
3050,2215,0.7262295081967213,0.08816343115124153,-0.24442874251497007,-0.04278083114384043,0.19882020962106958,-0.2151734535708226,-0.002890491803278688
2996,2122,0.7082777036048065,0.09142884071630537,-0.22454919908466817,-0.038834176640169915,0.20662039818110844,-0.18794938438813139,-0.0007489986648865166
3040,2169,0.7134868421052631,0.08996357768556938,-0.22388174512055106,-0.038369317051272715,0.20442336824792245,-0.18769535684755387,4.27631578947371e-05
3024,2145,0.7093253968253969,0.1083006993006993,-0.23988623435722412,-0.038248573186073186,0.20618287824389017,-0.1855079990726951,0.007091600529100528
3055,2174,0.711620294599018,0.09939558417663294,-0.23103178206583427,-0.03796120796739325,0.20521685091382488,-0.18498094965570838,0.004107037643207857
2960,2181,0.7368243243243243,0.08608757450710683,-0.22883568677792038,-0.037567830898298564,0.1939142394083273,-0.19373425599340116,0.003207432432432433
2956,2071,0.7006089309878214,0.08599758570738773,-0.2026734463276836,-0.03493171063902634,0.20975605680792356,-0.1665349319138554,-0.00042794316644113655
2913,2070,0.7106076210092688,0.1004550724637681,-0.27234875444839857,-0.0497447215630084,0.2056444299728162,-0.24189676116967562,-0.007431513903192586
3055,2211,0.7237315875613748,0.08863817277250112,-0.1925462085308057,-0.028706508078562707,0.19994417672726691,-0.14357261385871573,0.01095581014729951
